----------------------------- log1Hz20180215_0957 -------------------------- 
----------------------------- DAMPING -------------------------- 
BS:	0.598 
HDG:	0.598 
AWA:	0.794 
AWS:	0.696 
COG:	0.596 
SOG:	0.596 
SET:	0.950 
DRIFT:	0.950 
TWA True:	0.950 
TWS True:	0.956 
TWD True:	0.965 
TWA Ground:	0.900 
TWS Ground:	0.900 
TWD Ground:	0.900 
 
----------------------------- LEEWAY & PROPELLER -------------------------- 
BS Point 1 - BS: 2.0	 GAIN: 1.300 
BS Point 2 - BS: 6.9	 GAIN: 1.200 
BS Point 3 - BS: 14.1	 GAIN: 1.000 
BS Point 4 - BS: 28.2	 GAIN: 0.900 
 
----------------------------- DONGLE SETTINGS -------------------------- 
WIND SENSOR:	ST-60/70 Raymarine 
WIND OFFSET:	-175 
TWA UPWIND:	0.0,0.0,0.0,0.0,0.0,0.0 
TWA REACHING:	0.0,0.0,0.0,0.0,0.0,0.0 
TWA DOWNWIND:	0.0,0.0,0.0,0.0,0.0,0.0 
TWS CORR Kt:	0.0,0.0,0.0,0.0,0.0,0.0 
TWS CORR Angle:	140.0,140.0,140.0,140.0,140.0,140.0 
BS SENSOR:	NMEA 
DEPTH:	0.20 
HDG SENSOR:	NMEA 
HDG OFFSET:	2 
 
----------------------------- LOG -------------------------- 
Date	Time	Ts	BS	AWA	AWS	HDG	TWA	TWS	TWD	WindType	SOG	COG	Lat	Lon	Set	Drift	FreezeWind	FreezeTide 
15/02/18	11:10:10	4685	8.06	358	9.72	105	-14	1.70	91	True	7.99	104	4534.3901N	1339.8588E	-	-	NO	NO
15/02/18	11:10:11	4686	8.11	356	10.65	106	-18	2.63	88	True	7.99	104	4534.3896N	1339.8615E	-	-	NO	NO
15/02/18	11:10:13	4687	8.18	356	11.34	106	-16	3.25	90	True	8.00	104	4534.3892N	1339.8641E	-	-	NO	NO
15/02/18	11:10:14	4688	8.22	355	11.82	105	-16	3.70	89	True	8.00	104	4534.3887N	1339.8667E	-	-	NO	NO
15/02/18	11:10:15	4689	8.24	354	12.26	105	-19	4.17	87	True	7.96	103	4534.3882N	1339.8694E	-	-	NO	NO
15/02/18	11:10:16	4690	8.26	353	12.52	107	-19	4.42	88	True	7.98	104	4534.3872N	1339.8724E	-	-	NO	NO
15/02/18	11:10:17	4691	8.22	352	12.64	107	-22	4.64	85	True	7.99	104	4534.3862N	1339.8781E	-	-	NO	NO
15/02/18	11:10:18	4692	8.20	352	12.78	108	-22	4.79	86	True	7.95	105	4534.3857N	1339.8810E	-	-	NO	NO
15/02/18	11:10:19	4693	8.19	352	12.93	109	-22	4.97	87	True	7.93	105	4534.3848N	1339.8839E	-	-	NO	NO
15/02/18	11:10:20	4694	8.18	352	13.09	109	-22	5.13	88	True	7.96	106	4534.3838N	1339.8867E	-	-	NO	NO
15/02/18	11:10:21	4695	8.18	352	13.43	107	-21	5.46	87	True	8.02	107	4534.3833N	1339.8896E	-	-	NO	NO
15/02/18	11:10:22	4696	8.38	351	13.93	107	-22	5.80	85	True	8.21	107	4534.3828N	1339.8932E	-	-	NO	NO
15/02/18	11:10:23	4697	8.89	351	14.42	107	-22	5.79	86	True	8.65	107	4534.3818N	1339.8969E	-	-	NO	NO
15/02/18	11:10:24	4698	9.26	352	14.99	108	-22	5.99	86	True	9.16	107	4534.3809N	1339.9008E	-	-	NO	NO
15/02/18	11:10:25	4699	9.78	350	15.39	109	-25	5.98	83	True	9.62	108	4534.3794N	1339.9049E	-	-	NO	NO
15/02/18	11:10:26	4700	10.29	351	15.84	108	-26	5.92	82	True	9.97	108	4534.3789N	1339.9091E	-	-	NO	NO
15/02/18	11:10:27	4701	10.66	350	16.24	108	-29	6.05	79	True	10.47	108	4534.3784N	1339.9135E	-	-	NO	NO
15/02/18	11:10:28	4702	10.99	352	16.52	108	-24	5.87	83	True	10.72	107	4534.3770N	1339.9178E	-	-	NO	NO
15/02/18	11:10:29	4703	11.31	352	16.46	107	-24	5.46	84	True	11.08	107	4534.3760N	1339.9225E	-	-	NO	NO
15/02/18	11:10:30	4704	11.66	353	16.67	108	-24	5.32	84	True	11.33	106	4534.3750N	1339.9269E	-	-	NO	NO
15/02/18	11:10:31	4705	11.90	352	16.82	108	-26	5.31	81	True	11.52	107	4534.3740N	1339.9314E	-	-	NO	NO
15/02/18	11:10:32	4706	12.07	352	17.11	108	-27	5.45	81	True	11.79	107	4534.3726N	1339.9360E	-	-	NO	NO
15/02/18	11:10:33	4707	12.21	352	17.03	107	-28	5.25	80	True	11.96	107	4534.3721N	1339.9406E	-	-	NO	NO
15/02/18	11:10:34	4708	12.32	352	17.07	108	-26	5.13	82	True	11.98	107	4534.3711N	1339.9449E	-	-	NO	NO
15/02/18	11:10:35	4709	12.38	353	17.01	107	-25	4.96	82	True	12.03	107	4534.3706N	1339.9493E	-	-	NO	NO
15/02/18	11:10:36	4710	12.45	353	17.05	106	-25	4.94	81	True	12.06	107	4534.3696N	1339.9541E	-	-	NO	NO
15/02/18	11:10:37	4711	12.49	354	17.27	105	-20	5.01	84	True	12.07	105	4534.3696N	1339.9589E	-	-	NO	NO
15/02/18	11:10:38	4712	12.55	357	17.33	104	-12	4.86	92	True	12.08	103	4534.3691N	1339.9637E	-	-	NO	NO
15/02/18	11:10:39	4713	12.55	356	17.37	103	-15	4.94	88	True	12.09	103	4534.3687N	1339.9684E	-	-	NO	NO
15/02/18	11:10:40	4714	12.55	355	17.49	102	-17	5.10	85	True	12.09	101	4534.3682N	1339.9731E	-	-	NO	NO
15/02/18	11:10:41	4715	12.55	353	17.39	101	-24	5.15	77	True	12.10	100	4534.3677N	1339.9779E	-	-	NO	NO
15/02/18	11:10:42	4716	12.58	353	17.32	101	-24	5.06	77	True	12.10	100	4534.3672N	1339.9827E	-	-	NO	NO
15/02/18	11:10:43	4717	12.60	353	17.18	101	-25	4.93	76	True	12.06	99	4534.3667N	1339.9873E	141	0.72	NO	NO
15/02/18	11:10:44	4718	12.64	353	16.76	102	-28	4.51	74	True	12.08	99	4534.3662N	1339.9919E	146	0.81	NO	NO
15/02/18	11:10:45	4719	12.66	351	16.32	104	-35	4.25	68	True	12.09	99	4534.3657N	1339.9965E	159	1.07	NO	NO
15/02/18	11:10:46	4720	12.68	350	16.40	105	-39	4.45	67	True	12.05	101	4534.3652N	1340.0011E	158	1.10	NO	NO
15/02/18	11:10:47	4721	12.66	350	16.72	106	-36	4.73	70	True	12.07	102	4534.3643N	1340.0056E	158	1.00	NO	NO
15/02/18	11:10:48	4722	12.65	348	17.04	107	-40	5.29	67	True	12.08	103	4534.3628N	1340.0100E	164	1.08	NO	NO
15/02/18	11:10:49	4723	12.67	349	17.27	108	-38	5.40	70	True	12.09	104	4534.3618N	1340.0146E	155	0.89	NO	NO
15/02/18	11:10:50	4724	12.68	349	17.42	107	-36	5.51	71	True	12.09	105	4534.3613N	1340.0193E	136	0.68	NO	NO
15/02/18	11:10:51	4725	12.69	350	17.43	107	-34	5.41	72	True	12.10	106	4534.3608N	1340.0240E	120	0.61	NO	NO
15/02/18	11:10:52	4726	12.72	350	17.64	107	-33	5.54	74	True	12.22	106	4534.3599N	1340.0288E	-	-	NO	NO
15/02/18	11:10:53	4727	12.77	350	17.49	107	-34	5.37	73	True	12.29	105	4534.3594N	1340.0337E	146	0.62	NO	NO
15/02/18	11:10:54	4728	12.83	349	17.68	108	-36	5.61	72	True	12.34	105	4534.3584N	1340.0383E	151	0.70	NO	NO
15/02/18	11:10:55	4729	12.92	350	17.71	109	-34	5.46	74	True	12.40	106	4534.3574N	1340.0431E	157	0.81	NO	NO
15/02/18	11:10:56	4730	12.97	354	18.05	109	-21	5.32	88	True	12.48	106	4534.3564N	1340.0479E	156	0.75	NO	NO
15/02/18	11:10:57	4731	13.04	356	18.39	109	-12	5.44	97	True	12.57	106	4534.3555N	1340.0529E	157	0.71	NO	NO
15/02/18	11:10:58	4732	13.10	357	18.52	108	-10	5.48	98	True	12.62	106	4534.3540N	1340.0573E	155	0.71	NO	NO
15/02/18	11:10:59	4733	13.11	358	12.89	107	-113	0.59	354	True	12.73	106	4534.3530N	1340.0621E	-	-	NO	NO
15/02/18	11:11:00	4734	13.14	357	14.48	108	-31	1.53	76	True	12.80	105	4534.3525N	1340.0673E	166	0.67	NO	NO
15/02/18	11:11:01	4735	13.19	357	10.08	108	-172	3.16	296	True	12.80	105	4534.3511N	1340.0723E	170	0.87	NO	NO
15/02/18	11:11:03	4736	13.22	358	12.52	108	-146	0.86	322	True	12.84	105	4534.3501N	1340.0771E	169	0.82	NO	NO
15/02/18	11:11:04	4737	13.21	358	14.22	108	-31	1.16	78	True	12.82	105	4534.3491N	1340.0819E	165	0.73	NO	NO
15/02/18	11:11:05	4738	13.20	360	15.50	108	-0	2.30	108	True	12.77	105	4534.3481N	1340.0869E	160	0.72	NO	NO
15/02/18	11:11:06	4739	13.20	359	16.40	108	-5	3.21	103	True	12.70	105	4534.3477N	1340.0918E	160	0.83	NO	NO
15/02/18	11:11:07	4740	13.20	360	16.92	108	-1	3.72	107	True	12.66	106	4534.3467N	1340.0967E	155	0.81	NO	NO
15/02/18	11:11:08	4741	13.17	360	17.38	109	-2	4.22	107	True	12.60	106	4534.3447N	1340.1063E	156	0.87	NO	NO
15/02/18	11:11:09	4742	13.15	359	17.61	109	-3	4.46	106	True	12.52	106	4534.3438N	1340.1112E	157	0.97	NO	NO
15/02/18	11:11:10	4743	13.14	359	17.86	109	-4	4.73	106	True	12.51	106	4534.3428N	1340.1160E	159	1.01	NO	NO
15/02/18	11:11:11	4744	13.13	359	17.94	110	-4	4.81	106	True	12.55	106	4534.3413N	1340.1207E	163	1.01	NO	NO
15/02/18	11:11:12	4745	13.13	360	17.99	111	-1	4.86	110	True	12.57	107	4534.3403N	1340.1254E	165	1.00	NO	NO
15/02/18	11:11:13	4746	13.16	359	18.13	112	-4	4.98	108	True	12.58	108	4534.3389N	1340.1300E	168	1.10	NO	NO
15/02/18	11:11:14	4747	13.14	359	12.62	112	-159	0.56	313	True	12.59	108	4534.3374N	1340.1346E	165	0.95	NO	NO
15/02/18	11:11:15	4748	13.14	359	14.50	111	-6	1.37	106	True	12.55	109	4534.3364N	1340.1392E	152	0.78	NO	NO
15/02/18	11:11:17	4749	13.13	1	15.70	112	4	2.57	115	True	12.53	110	4534.3354N	1340.1440E	149	0.76	NO	NO
15/02/18	11:11:17	4750	13.13	1	16.33	111	6	3.22	117	True	12.60	109	4534.3345N	1340.1490E	152	0.71	NO	NO
15/02/18	11:11:18	4751	13.10	2	16.87	110	8	3.80	118	True	12.64	109	4534.3335N	1340.1537E	-	-	NO	NO
15/02/18	11:11:19	4752	13.11	1	17.35	110	4	4.25	114	True	12.66	109	4534.3325N	1340.1584E	-	-	NO	NO
15/02/18	11:11:20	4753	13.14	360	17.48	111	-1	4.34	109	True	12.68	109	4534.3311N	1340.1633E	154	0.65	NO	NO
15/02/18	11:11:21	4754	13.19	359	17.57	110	-3	4.38	108	True	12.73	108	4534.3301N	1340.1681E	153	0.64	NO	NO
15/02/18	11:11:22	4755	13.22	359	12.23	111	-174	1.00	297	True	12.72	108	4534.3291N	1340.1729E	159	0.78	NO	NO
15/02/18	11:11:23	4756	13.21	359	14.12	111	-12	0.93	98	True	12.67	108	4534.3276N	1340.1777E	162	0.88	NO	NO
15/02/18	11:11:24	4757	13.18	360	15.44	111	-2	2.26	110	True	12.64	108	4534.3267N	1340.1824E	166	0.97	NO	NO
15/02/18	11:11:25	4758	13.10	359	16.05	111	-3	2.96	108	True	12.75	108	4534.3252N	1340.1871E	175	0.85	NO	NO
15/02/18	11:11:26	4759	13.08	357	16.78	111	-14	3.79	97	True	12.77	108	4534.3237N	1340.1918E	170	0.65	NO	NO
15/02/18	11:11:27	4760	13.10	356	17.19	112	-17	4.23	95	True	12.78	108	4534.3223N	1340.1967E	176	0.78	NO	NO
15/02/18	11:11:28	4761	13.14	355	17.57	112	-20	4.64	92	True	12.87	110	4534.3208N	1340.2014E	-	-	NO	NO
15/02/18	11:11:29	4762	13.24	354	18.06	113	-22	5.09	90	True	12.96	111	4534.3198N	1340.2062E	-	-	NO	NO
15/02/18	11:11:30	4763	13.33	354	18.40	112	-22	5.35	90	True	13.02	111	4534.3184N	1340.2111E	-	-	NO	NO
15/02/18	11:11:31	4764	13.38	353	18.31	111	-24	5.25	88	True	13.01	110	4534.3174N	1340.2159E	-	-	NO	NO
15/02/18	11:11:32	4765	13.39	353	17.96	110	-27	4.99	83	True	13.05	109	4534.3164N	1340.2209E	-	-	NO	NO
15/02/18	11:11:33	4766	13.37	353	17.72	110	-26	4.71	84	True	13.07	109	4534.3154N	1340.2260E	-	-	NO	NO
15/02/18	11:11:34	4767	13.35	354	17.55	109	-25	4.50	85	True	13.08	108	4534.3149N	1340.2308E	-	-	NO	NO
15/02/18	11:11:35	4768	13.34	356	17.62	108	-18	4.44	90	True	13.09	107	4534.3135N	1340.2355E	-	-	NO	NO
15/02/18	11:11:36	4769	13.36	355	17.39	108	-21	4.24	87	True	13.09	107	4534.3135N	1340.2407E	-	-	NO	NO
15/02/18	11:11:37	4770	13.40	353	17.32	108	-22	4.34	86	Ground	13.18	106	4534.3125N	1340.2457E	-	-	NO	NO
15/02/18	11:11:38	4771	13.45	353	17.18	108	-24	4.23	84	Ground	13.19	106	4534.3115N	1340.2509E	-	-	NO	NO
15/02/18	11:11:39	4772	13.49	351	17.08	108	-31	4.30	77	Ground	13.19	106	4534.3110N	1340.2559E	-	-	NO	NO
15/02/18	11:11:40	4773	13.53	351	16.85	108	-32	4.04	76	Ground	13.24	106	4534.3096N	1340.2609E	-	-	NO	NO
15/02/18	11:11:41	4774	13.53	351	16.77	109	-32	3.92	76	Ground	13.26	107	4534.3086N	1340.2659E	-	-	NO	NO
15/02/18	11:11:42	4775	13.48	351	16.71	109	-33	3.88	75	Ground	13.28	107	4534.3071N	1340.2709E	-	-	NO	NO
15/02/18	11:11:43	4776	13.44	351	16.85	109	-34	4.05	74	Ground	13.29	107	4534.3062N	1340.2759E	-	-	NO	NO
15/02/18	11:11:44	4777	13.43	350	16.94	109	-34	4.21	75	Ground	13.21	107	4534.3052N	1340.2810E	179	0.65	NO	NO
15/02/18	11:11:45	4778	13.39	349	17.01	110	-34	4.31	76	Ground	13.17	107	4534.3042N	1340.2861E	183	0.82	NO	NO
15/02/18	11:11:46	4779	13.39	349	16.71	111	-35	4.08	76	Ground	13.10	107	4534.3027N	1340.2913E	179	0.83	NO	NO
15/02/18	11:11:47	4780	13.39	349	16.51	111	-39	4.00	72	Ground	13.10	108	4534.3018N	1340.2960E	177	0.77	NO	NO
15/02/18	11:11:48	4781	13.42	349	16.29	111	-40	3.80	72	Ground	13.10	109	4534.3003N	1340.3008E	171	0.66	NO	NO
15/02/18	11:11:49	4782	13.44	349	16.06	112	-54	3.90	58	True	13.14	109	4534.2993N	1340.3055E	172	0.63	NO	NO
15/02/18	11:11:50	4783	13.48	349	15.83	112	-54	3.58	58	True	13.16	110	4534.2979N	1340.3105E	171	0.61	NO	NO
15/02/18	11:11:51	4784	13.55	349	15.67	111	-58	3.44	54	True	13.22	110	4534.2969N	1340.3154E	-	-	NO	NO
15/02/18	11:11:52	4785	13.57	349	15.56	111	-61	3.50	50	True	13.25	109	4534.2954N	1340.3204E	-	-	NO	NO
15/02/18	11:11:53	4786	13.61	348	15.70	110	-63	3.77	47	True	13.23	109	4534.2944N	1340.3254E	-	-	NO	NO
15/02/18	11:11:54	4787	13.65	348	15.65	111	-63	3.66	48	True	13.26	108	4534.2930N	1340.3307E	167	0.73	NO	NO
15/02/18	11:11:56	4788	13.68	348	15.62	112	-64	3.67	47	True	13.24	108	4534.2920N	1340.3357E	170	0.89	NO	NO
15/02/18	11:11:57	4789	13.70	347	15.38	112	-69	3.60	44	True	13.22	109	4534.2905N	1340.3407E	171	0.98	NO	NO
15/02/18	11:11:58	4790	13.68	346	15.22	113	-73	3.72	41	True	13.13	109	4534.2886N	1340.3503E	174	1.20	NO	NO
15/02/18	11:11:59	4791	13.60	347	15.04	114	-74	3.63	41	True	13.04	110	4534.2871N	1340.3553E	176	1.26	NO	NO
15/02/18	11:12:00	4792	13.52	345	14.98	115	-76	3.98	39	True	13.02	110	4534.2852N	1340.3601E	178	1.17	NO	NO
15/02/18	11:12:01	4793	13.49	344	14.87	116	-78	4.08	38	True	13.05	111	4534.2837N	1340.3649E	181	1.14	NO	NO
15/02/18	11:12:02	4794	13.46	345	14.86	116	-77	3.92	39	True	13.07	113	4534.2822N	1340.3696E	177	0.84	NO	NO
15/02/18	11:12:03	4795	13.46	345	14.85	115	-78	4.06	37	True	13.12	114	4534.2808N	1340.3745E	-	-	NO	NO
15/02/18	11:12:04	4796	13.49	345	14.78	115	-79	3.95	36	True	13.15	114	4534.2793N	1340.3792E	-	-	NO	NO
15/02/18	11:12:05	4797	13.48	345	14.80	114	-79	4.00	36	True	13.13	113	4534.2783N	1340.3839E	-	-	NO	NO
15/02/18	11:12:06	4798	13.47	345	14.81	114	-78	3.94	36	True	13.16	113	4534.2769N	1340.3888E	-	-	NO	NO
15/02/18	11:12:07	4799	13.52	345	14.69	113	-80	3.83	33	True	13.18	112	4534.2754N	1340.3937E	-	-	NO	NO
15/02/18	11:12:08	4800	13.58	347	14.81	112	-76	3.49	36	True	13.27	112	4534.2739N	1340.3987E	-	-	NO	NO
15/02/18	11:12:09	4801	13.64	346	15.03	113	-75	3.71	38	True	13.36	111	4534.2729N	1340.4038E	-	-	NO	NO
15/02/18	11:12:10	4802	13.70	346	15.04	113	-77	3.86	36	True	13.42	111	4534.2715N	1340.4087E	-	-	NO	NO
15/02/18	11:12:11	4803	13.73	345	14.91	113	-80	3.91	33	True	13.37	111	4534.2700N	1340.4137E	167	0.64	NO	NO
15/02/18	11:12:12	4804	13.70	344	14.76	113	-83	4.05	30	True	13.34	111	4534.2686N	1340.4187E	166	0.61	NO	NO
15/02/18	11:12:13	4805	13.71	345	14.59	113	-85	3.90	28	True	13.41	111	4534.2676N	1340.4238E	-	-	NO	NO
15/02/18	11:12:14	4806	13.69	343	14.48	112	-88	4.23	24	True	13.40	111	4534.2661N	1340.4290E	-	-	NO	NO
15/02/18	11:12:15	4807	13.68	343	14.46	112	-88	4.18	24	True	13.40	110	4534.2651N	1340.4340E	-	-	NO	NO
15/02/18	11:12:16	4808	13.67	345	14.44	112	-86	3.74	26	True	13.40	110	4534.2642N	1340.4388E	175	0.62	NO	NO
15/02/18	11:12:17	4809	13.61	345	14.31	112	-87	3.76	25	True	13.40	109	4534.2632N	1340.4438E	182	0.68	NO	NO
15/02/18	11:12:18	4810	13.58	347	14.40	112	-82	3.30	30	True	13.40	108	4534.2617N	1340.4486E	187	0.81	NO	NO
15/02/18	11:12:19	4811	13.56	347	14.68	111	-78	3.40	34	True	13.36	108	4534.2607N	1340.4535E	185	0.77	NO	NO
15/02/18	11:12:20	4812	13.52	348	15.02	111	-71	3.43	40	True	13.34	108	4534.2598N	1340.4585E	184	0.70	NO	NO
15/02/18	11:12:21	4813	13.47	348	15.49	110	-62	3.58	48	True	13.32	108	4534.2583N	1340.4633E	-	-	NO	NO
15/02/18	11:12:22	4814	13.47	347	15.74	109	-62	3.97	47	True	13.35	108	4534.2573N	1340.4683E	-	-	NO	NO
15/02/18	11:12:23	4815	13.49	347	16.00	109	-61	4.26	48	True	13.41	107	4534.2559N	1340.4733E	-	-	NO	NO
15/02/18	11:12:24	4816	13.53	345	15.86	110	-66	4.43	44	True	13.45	107	4534.2549N	1340.4783E	-	-	NO	NO
15/02/18	11:12:25	4817	13.59	345	15.69	111	-69	4.32	42	True	13.51	107	4534.2539N	1340.4835E	194	0.80	NO	NO
15/02/18	11:12:26	4818	13.67	345	15.43	110	-73	4.25	37	True	13.51	107	4534.2524N	1340.4885E	187	0.78	NO	NO
15/02/18	11:12:27	4819	13.74	344	15.25	111	-78	4.32	33	True	13.50	107	4534.2515N	1340.4937E	183	0.87	NO	NO
15/02/18	11:12:28	4820	13.81	345	15.20	111	-78	4.13	32	True	13.50	107	4534.2500N	1340.4987E	178	0.85	NO	NO
15/02/18	11:12:29	4821	13.85	345	15.23	111	-77	3.97	34	True	13.54	108	4534.2490N	1340.5039E	177	0.82	NO	NO
15/02/18	11:12:30	4822	13.88	345	15.32	111	-77	4.07	34	True	13.57	108	4534.2480N	1340.5092E	177	0.81	NO	NO
15/02/18	11:12:31	4823	13.92	346	15.39	111	-74	3.80	37	True	13.54	108	4534.2471N	1340.5142E	173	0.86	NO	NO
15/02/18	11:12:32	4824	13.94	346	15.29	110	-76	3.81	34	True	13.52	108	4534.2461N	1340.5193E	165	0.75	NO	NO
15/02/18	11:12:33	4825	13.91	346	15.29	108	-76	3.87	32	True	13.51	108	4534.2451N	1340.5244E	-	-	NO	NO
15/02/18	11:12:34	4826	13.88	346	15.30	107	-75	3.81	31	True	13.55	106	4534.2446N	1340.5297E	-	-	NO	NO
15/02/18	11:12:35	4827	13.85	346	15.16	106	-76	3.71	30	True	13.57	105	4534.2437N	1340.5350E	-	-	NO	NO
15/02/18	11:12:36	4828	13.85	346	14.93	106	-81	3.77	25	True	13.62	105	4534.2427N	1340.5403E	-	-	NO	NO
15/02/18	11:12:37	4829	13.85	346	14.65	106	-84	3.60	22	True	13.61	104	4534.2427N	1340.5459E	176	0.72	NO	NO
15/02/18	11:12:38	4830	13.85	345	14.64	107	-86	3.78	22	True	13.61	103	4534.2417N	1340.5511E	179	0.89	NO	NO
15/02/18	11:12:39	4831	13.85	345	14.70	108	-85	3.86	23	True	13.60	104	4534.2407N	1340.5563E	182	1.01	NO	NO
15/02/18	11:12:40	4832	13.88	345	14.74	109	-85	3.91	24	True	13.60	105	4534.2397N	1340.5614E	181	1.04	NO	NO
15/02/18	11:12:41	4833	13.89	345	14.71	109	-85	3.73	24	True	13.60	106	4534.2383N	1340.5663E	179	0.94	NO	NO
15/02/18	11:12:42	4834	13.88	346	14.56	109	-86	3.45	23	True	13.56	106	4534.2373N	1340.5715E	171	0.72	NO	NO
15/02/18	11:12:43	4835	13.87	346	14.71	108	-83	3.47	26	True	13.62	106	4534.2363N	1340.5767E	-	-	NO	NO
15/02/18	11:12:45	4836	13.86	347	14.82	107	-81	3.49	27	True	13.65	106	4534.2354N	1340.5819E	-	-	NO	NO
15/02/18	11:12:46	4837	13.86	347	15.12	106	-76	3.59	30	True	13.63	105	4534.2349N	1340.5870E	-	-	NO	NO
15/02/18	11:12:47	4838	13.88	347	15.24	106	-75	3.68	31	True	13.66	104	4534.2329N	1340.5977E	-	-	NO	NO
15/02/18	11:12:48	4839	13.89	347	15.19	106	-75	3.53	30	True	13.59	104	4534.2319N	1340.6028E	-	-	NO	NO
15/02/18	11:12:49	4840	13.90	348	15.37	106	-70	3.38	36	True	13.60	104	4534.2310N	1340.6080E	166	0.64	NO	NO
15/02/18	11:12:50	4841	13.91	348	15.58	106	-68	3.49	38	True	13.60	104	4534.2305N	1340.6133E	168	0.69	NO	NO
15/02/18	11:12:51	4842	13.91	349	15.64	106	-63	3.26	43	True	13.64	103	4534.2300N	1340.6187E	175	0.79	NO	NO
15/02/18	11:12:52	4843	13.89	350	15.61	107	-60	3.00	47	True	13.66	104	4534.2290N	1340.6239E	179	0.79	NO	NO
15/02/18	11:12:53	4844	13.87	350	15.45	107	-64	3.01	43	True	13.68	104	4534.2280N	1340.6292E	181	0.77	NO	NO
15/02/18	11:12:54	4845	13.89	349	15.40	106	-66	3.11	40	True	13.61	104	4534.2266N	1340.6343E	-	-	NO	NO
15/02/18	11:12:55	4846	13.90	349	15.30	106	-69	3.11	37	True	13.64	104	4534.2256N	1340.6395E	-	-	NO	NO
15/02/18	11:12:56	4847	13.91	348	15.23	107	-73	3.41	33	True	13.75	104	4534.2246N	1340.6448E	182	0.66	NO	NO
15/02/18	11:12:57	4848	13.91	346	15.32	108	-75	3.77	33	True	13.85	105	4534.2236N	1340.6501E	192	0.87	NO	NO
15/02/18	11:12:58	4849	13.94	345	15.32	109	-78	4.11	31	True	13.87	105	4534.2222N	1340.6553E	193	0.94	NO	NO
15/02/18	11:12:59	4850	13.95	344	15.24	110	-81	4.26	29	True	13.88	106	4534.2212N	1340.6605E	194	1.00	NO	NO
15/02/18	11:13:00	4851	13.99	344	15.05	111	-84	4.28	27	True	13.89	106	4534.2197N	1340.6658E	193	1.02	NO	NO
15/02/18	11:13:01	4852	14.01	343	14.86	111	-88	4.44	23	True	13.89	107	4534.2178N	1340.6710E	193	0.99	NO	NO
15/02/18	11:13:02	4853	14.05	342	14.85	112	-89	4.62	22	True	13.90	108	4534.2163N	1340.6761E	190	0.86	NO	NO
15/02/18	11:13:03	4854	14.10	341	14.85	113	-90	4.76	22	True	13.90	109	4534.2148N	1340.6815E	189	1.02	NO	NO
15/02/18	11:13:04	4855	14.14	341	14.72	113	-92	4.74	21	True	13.90	109	4534.2134N	1340.6865E	187	0.97	NO	NO
15/02/18	11:13:05	4856	14.16	341	14.62	113	-94	4.83	19	True	13.90	110	4534.2119N	1340.6915E	181	0.73	NO	NO
15/02/18	11:13:06	4857	14.11	340	14.44	114	-96	4.87	18	True	13.90	111	4534.2104N	1340.6967E	186	0.75	NO	NO
15/02/18	11:13:07	4858	14.06	340	14.56	115	-94	4.91	21	True	13.94	112	4534.2085N	1340.7018E	194	0.75	NO	NO
15/02/18	11:13:08	4859	14.02	342	14.86	115	-89	4.62	26	True	13.96	112	4534.2075N	1340.7070E	198	0.63	NO	NO
15/02/18	11:13:09	4860	13.98	343	15.06	115	-85	4.54	30	True	13.98	113	4534.2056N	1340.7120E	-	-	NO	NO
15/02/18	11:13:10	4861	13.98	343	15.29	116	-81	4.40	35	True	13.95	113	4534.2041N	1340.7170E	202	0.79	NO	NO
15/02/18	11:13:11	4862	13.95	344	15.36	117	-79	4.32	38	True	13.93	113	4534.2026N	1340.7220E	203	0.87	NO	NO
15/02/18	11:13:12	4863	13.94	344	15.34	117	-79	4.26	38	True	13.92	113	4534.2007N	1340.7271E	204	0.92	NO	NO
15/02/18	11:13:13	4864	13.93	345	15.33	118	-77	4.02	40	True	13.83	114	4534.1992N	1340.7321E	199	0.87	NO	NO
15/02/18	11:13:14	4865	13.95	345	15.25	118	-79	4.09	38	True	13.78	114	4534.1978N	1340.7371E	195	0.93	NO	NO
15/02/18	11:13:15	4866	13.98	344	15.06	119	-84	4.24	36	True	13.75	114	4534.1958N	1340.7421E	197	1.36	NO	NO
15/02/18	11:13:16	4867	14.03	344	14.93	121	-86	4.17	35	True	13.73	115	4534.1943N	1340.7469E	196	1.46	NO	NO
15/02/18	11:13:17	4868	14.01	344	14.83	121	-86	4.03	34	True	13.72	116	4534.1929N	1340.7518E	194	1.18	NO	NO
15/02/18	11:13:18	4869	13.97	345	14.64	120	-88	3.89	32	True	13.71	116	4534.1914N	1340.7567E	191	0.92	NO	NO
15/02/18	11:13:19	4870	13.90	344	14.64	120	-87	4.02	32	True	13.67	116	4534.1899N	1340.7616E	193	0.94	NO	NO
15/02/18	11:13:20	4871	13.83	344	14.63	121	-86	3.98	34	True	13.64	116	4534.1885N	1340.7668E	199	1.14	NO	NO
15/02/18	11:13:21	4872	13.81	345	14.44	121	-88	3.78	33	True	13.62	116	4534.1870N	1340.7716E	199	1.17	NO	NO
15/02/18	11:13:22	4873	13.80	344	14.78	120	-84	3.98	36	True	13.65	116	4534.1851N	1340.7766E	199	0.88	NO	NO
15/02/18	11:13:23	4874	13.82	347	15.16	119	-74	3.53	44	True	13.67	117	4534.1831N	1340.7812E	-	-	NO	NO
15/02/18	11:13:24	4875	13.88	347	15.35	118	-73	3.61	46	True	13.72	117	4534.1816N	1340.7860E	-	-	NO	NO
