----------------------------- log1Hz20180215_0957_Charts -------------------------- 
Date	Time	Ts	GWD	GWS	TWD	TWS	SET	DRIFT	Lat	Lon 
15/02/18	10:46:59	3321	54	6.31	57	5.86	-	-	4533.2266N	1338.7045E
15/02/18	10:47:00	3322	53	6.38	56	5.91	-	-	4533.2275N	1338.7056E
15/02/18	10:47:01	3323	53	6.42	56	5.95	-	-	4533.2280N	1338.7067E
15/02/18	10:47:02	3324	53	6.44	56	5.98	-	-	4533.2290N	1338.7079E
15/02/18	10:47:03	3325	53	6.43	56	6.00	-	-	4533.2295N	1338.7089E
15/02/18	10:47:04	3326	53	6.39	56	6.00	-	-	4533.2305N	1338.7101E
15/02/18	10:47:05	3327	53	6.32	56	6.00	-	-	4533.2314N	1338.7113E
15/02/18	10:47:06	3328	53	6.25	56	5.98	-	-	4533.2324N	1338.7124E
15/02/18	10:47:07	3329	53	6.18	56	5.96	-	-	4533.2329N	1338.7135E
15/02/18	10:47:08	3330	54	6.11	56	5.95	-	-	4533.2339N	1338.7146E
15/02/18	10:47:09	3331	54	6.04	56	5.92	-	-	4533.2344N	1338.7158E
15/02/18	10:47:10	3332	54	5.97	56	5.90	-	-	4533.2354N	1338.7168E
15/02/18	10:47:11	3333	54	5.90	56	5.88	-	-	4533.2363N	1338.7178E
15/02/18	10:47:12	3334	53	5.84	56	5.86	-	-	4533.2373N	1338.7188E
15/02/18	10:47:13	3335	53	5.79	56	5.83	-	-	4533.2383N	1338.7198E
15/02/18	10:47:15	3336	53	5.73	56	5.81	-	-	4533.2393N	1338.7209E
15/02/18	10:47:16	3337	52	5.65	55	5.77	-	-	4533.2402N	1338.7219E
15/02/18	10:47:17	3338	52	5.59	55	5.75	-	-	4533.2412N	1338.7229E
15/02/18	10:47:18	3339	52	5.54	55	5.72	-	-	4533.2427N	1338.7250E
15/02/18	10:47:19	3340	52	5.51	55	5.70	-	-	4533.2437N	1338.7260E
15/02/18	10:47:20	3341	52	5.49	55	5.69	-	-	4533.2446N	1338.7271E
15/02/18	10:47:21	3342	52	5.48	55	5.68	-	-	4533.2451N	1338.7279E
15/02/18	10:47:22	3343	52	5.47	55	5.67	-	-	4533.2461N	1338.7290E
15/02/18	10:47:23	3344	52	5.48	55	5.67	-	-	4533.2471N	1338.7299E
15/02/18	10:47:24	3345	53	5.50	55	5.67	-	-	4533.2480N	1338.7308E
15/02/18	10:47:25	3346	53	5.54	55	5.69	-	-	4533.2490N	1338.7318E
15/02/18	10:47:26	3347	53	5.58	55	5.70	-	-	4533.2500N	1338.7327E
15/02/18	10:47:27	3348	54	5.61	56	5.71	-	-	4533.2515N	1338.7335E
15/02/18	10:47:28	3349	55	5.65	56	5.73	-	-	4533.2524N	1338.7343E
15/02/18	10:47:29	3350	56	5.70	56	5.75	-	-	4533.2529N	1338.7350E
15/02/18	10:47:30	3351	56	5.76	56	5.77	-	-	4533.2539N	1338.7358E
15/02/18	10:47:31	3352	57	5.82	57	5.80	-	-	4533.2549N	1338.7368E
15/02/18	10:47:32	3353	57	5.86	57	5.83	-	-	4533.2559N	1338.7375E
15/02/18	10:47:33	3354	57	5.89	57	5.85	-	-	4533.2573N	1338.7384E
15/02/18	10:47:34	3355	57	5.90	57	5.86	-	-	4533.2583N	1338.7391E
15/02/18	10:47:35	3356	57	5.87	57	5.85	-	-	4533.2593N	1338.7397E
15/02/18	10:47:36	3357	56	5.83	57	5.84	-	-	4533.2603N	1338.7406E
15/02/18	10:47:37	3358	56	5.79	57	5.82	-	-	4533.2612N	1338.7415E
15/02/18	10:47:38	3359	56	5.75	56	5.81	-	-	4533.2622N	1338.7426E
15/02/18	10:47:39	3360	55	5.73	56	5.80	-	-	4533.2632N	1338.7434E
15/02/18	10:47:40	3361	55	5.72	56	5.79	-	-	4533.2642N	1338.7444E
15/02/18	10:47:41	3362	55	5.73	56	5.80	-	-	4533.2651N	1338.7454E
15/02/18	10:47:42	3363	56	5.76	56	5.81	-	-	4533.2661N	1338.7465E
15/02/18	10:47:43	3364	56	5.82	56	5.84	-	-	4533.2666N	1338.7476E
15/02/18	10:47:44	3365	57	5.88	57	5.87	-	-	4533.2676N	1338.7487E
15/02/18	10:47:45	3366	58	5.94	57	5.90	-	-	4533.2686N	1338.7498E
15/02/18	10:47:46	3367	58	5.99	57	5.93	-	-	4533.2695N	1338.7507E
15/02/18	10:47:47	3368	59	6.02	57	5.95	-	-	4533.2705N	1338.7516E
15/02/18	10:47:48	3369	59	6.04	57	5.96	-	-	4533.2710N	1338.7527E
15/02/18	10:47:49	3370	59	6.07	57	5.98	-	-	4533.2720N	1338.7537E
15/02/18	10:47:50	3371	58	6.11	57	6.00	-	-	4533.2729N	1338.7548E
15/02/18	10:47:51	3372	58	6.17	57	6.03	-	-	4533.2739N	1338.7557E
15/02/18	10:47:52	3373	58	6.24	57	6.07	-	-	4533.2749N	1338.7568E
15/02/18	10:47:53	3374	59	6.33	58	6.11	-	-	4533.2754N	1338.7581E
15/02/18	10:47:54	3375	59	6.40	58	6.15	-	-	4533.2764N	1338.7589E
15/02/18	10:47:55	3376	59	6.49	58	6.20	-	-	4533.2773N	1338.7599E
15/02/18	10:47:56	3377	60	6.57	58	6.26	-	-	4533.2783N	1338.7609E
15/02/18	10:47:57	3378	60	6.65	58	6.30	-	-	4533.2793N	1338.7620E
15/02/18	10:47:58	3379	60	6.71	58	6.35	-	-	4533.2803N	1338.7631E
15/02/18	10:47:59	3380	61	6.80	59	6.40	-	-	4533.2812N	1338.7640E
15/02/18	10:48:00	3381	61	6.86	59	6.45	-	-	4533.2822N	1338.7650E
15/02/18	10:48:01	3382	61	6.91	59	6.50	-	-	4533.2832N	1338.7660E
15/02/18	10:48:02	3383	61	6.96	59	6.54	-	-	4533.2837N	1338.7671E
15/02/18	10:48:03	3384	61	7.01	59	6.59	-	-	4533.2847N	1338.7682E
15/02/18	10:48:04	3385	61	7.07	59	6.64	-	-	4533.2856N	1338.7693E
15/02/18	10:48:06	3386	61	7.10	59	6.68	-	-	4533.2866N	1338.7704E
15/02/18	10:48:07	3387	61	7.14	59	6.73	-	-	4533.2876N	1338.7715E
15/02/18	10:48:08	3388	61	7.20	59	6.77	-	-	4533.2881N	1338.7727E
15/02/18	10:48:09	3389	61	7.25	59	6.82	-	-	4533.2891N	1338.7738E
15/02/18	10:48:10	3390	61	7.32	59	6.87	-	-	4533.2910N	1338.7758E
15/02/18	10:48:11	3391	60	7.38	59	6.92	-	-	4533.2915N	1338.7766E
15/02/18	10:48:12	3392	60	7.44	59	6.96	-	-	4533.2925N	1338.7776E
15/02/18	10:48:13	3393	61	7.48	59	7.00	-	-	4533.2935N	1338.7787E
15/02/18	10:48:14	3394	61	7.53	59	7.05	-	-	4533.2944N	1338.7797E
15/02/18	10:48:15	3395	61	7.58	59	7.09	-	-	4533.2954N	1338.7806E
15/02/18	10:48:16	3396	61	7.59	60	7.12	-	-	4533.2959N	1338.7819E
15/02/18	10:48:17	3397	62	7.58	60	7.13	-	-	4533.2969N	1338.7830E
15/02/18	10:48:18	3398	62	7.58	60	7.15	-	-	4533.2979N	1338.7841E
15/02/18	10:48:19	3399	63	7.59	60	7.18	-	-	4533.2983N	1338.7852E
15/02/18	10:48:20	3400	63	7.58	61	7.19	-	-	4533.2993N	1338.7863E
15/02/18	10:48:21	3401	64	7.57	61	7.21	-	-	4533.3003N	1338.7874E
15/02/18	10:48:22	3402	64	7.57	61	7.22	-	-	4533.3013N	1338.7885E
15/02/18	10:48:23	3403	65	7.56	61	7.24	-	-	4533.3018N	1338.7897E
15/02/18	10:48:24	3404	65	7.55	62	7.25	-	-	4533.3027N	1338.7910E
15/02/18	10:48:25	3405	66	7.52	62	7.25	-	-	4533.3037N	1338.7922E
15/02/18	10:48:26	3406	66	7.50	62	7.25	-	-	4533.3047N	1338.7935E
15/02/18	10:48:27	3407	67	7.46	62	7.25	-	-	4533.3052N	1338.7944E
15/02/18	10:48:28	3408	67	7.43	63	7.24	-	-	4533.3062N	1338.7955E
15/02/18	10:48:29	3409	68	7.38	63	7.22	-	-	4533.3071N	1338.7968E
15/02/18	10:48:30	3410	67	7.33	63	7.20	-	-	4533.3076N	1338.7979E
15/02/18	10:48:31	3411	67	7.29	63	7.18	-	-	4533.3086N	1338.7990E
15/02/18	10:48:32	3412	67	7.23	63	7.16	-	-	4533.3091N	1338.8000E
15/02/18	10:48:33	3413	67	7.16	63	7.12	-	-	4533.3101N	1338.8011E
15/02/18	10:48:34	3414	66	7.10	63	7.09	-	-	4533.3105N	1338.8024E
15/02/18	10:48:35	3415	65	7.09	63	7.08	-	-	4533.3115N	1338.8036E
15/02/18	10:48:36	3416	64	7.10	63	7.09	-	-	4533.3120N	1338.8048E
15/02/18	10:48:37	3417	64	7.10	63	7.09	-	-	4533.3130N	1338.8062E
15/02/18	10:48:38	3418	63	7.11	62	7.09	-	-	4533.3135N	1338.8074E
15/02/18	10:48:39	3419	63	7.13	62	7.10	-	-	4533.3140N	1338.8087E
15/02/18	10:48:40	3420	62	6.81	62	6.96	-	-	4533.3149N	1338.8099E
15/02/18	10:48:41	3421	62	6.66	62	6.88	-	-	4533.3154N	1338.8110E
15/02/18	10:48:42	3422	61	6.60	62	6.84	-	-	4533.3159N	1338.8123E
15/02/18	10:48:43	3423	61	6.58	62	6.82	-	-	4533.3169N	1338.8134E
15/02/18	10:48:44	3424	61	6.56	62	6.80	-	-	4533.3174N	1338.8145E
15/02/18	10:48:45	3425	60	6.57	62	6.79	-	-	4533.3184N	1338.8157E
15/02/18	10:48:46	3426	60	6.59	62	6.79	-	-	4533.3193N	1338.8168E
15/02/18	10:48:47	3427	59	6.60	62	6.79	-	-	4533.3198N	1338.8180E
15/02/18	10:48:48	3428	59	6.62	61	6.79	-	-	4533.3208N	1338.8190E
15/02/18	10:48:49	3429	59	6.62	61	6.78	-	-	4533.3213N	1338.8199E
15/02/18	10:48:50	3430	58	6.61	61	6.77	-	-	4533.3223N	1338.8210E
15/02/18	10:48:51	3431	58	6.61	61	6.76	-	-	4533.3237N	1338.8218E
15/02/18	10:48:52	3432	58	6.61	61	6.75	-	-	4533.3242N	1338.8226E
15/02/18	10:48:53	3433	57	6.60	61	6.74	-	-	4533.3257N	1338.8232E
15/02/18	10:48:54	3434	57	6.59	61	6.73	-	-	4533.3262N	1338.8241E
15/02/18	10:48:55	3435	57	6.59	61	6.71	-	-	4533.3276N	1338.8248E
15/02/18	10:48:56	3436	58	6.59	61	6.71	-	-	4533.3286N	1338.8258E
15/02/18	10:48:57	3437	58	6.61	61	6.71	-	-	4533.3296N	1338.8268E
15/02/18	10:48:59	3438	58	6.62	61	6.71	-	-	4533.3301N	1338.8278E
15/02/18	10:49:00	3439	59	6.64	61	6.71	-	-	4533.3315N	1338.8285E
15/02/18	10:49:01	3440	59	6.67	61	6.71	-	-	4533.3325N	1338.8293E
15/02/18	10:49:02	3441	59	6.69	61	6.72	-	-	4533.3340N	1338.8312E
15/02/18	10:49:03	3442	60	6.71	61	6.73	-	-	4533.3350N	1338.8322E
15/02/18	10:49:04	3443	60	6.69	61	6.71	-	-	4533.3359N	1338.8331E
15/02/18	10:49:05	3444	60	6.66	61	6.70	-	-	4533.3369N	1338.8337E
15/02/18	10:49:06	3445	59	6.66	61	6.69	-	-	4533.3379N	1338.8346E
15/02/18	10:49:07	3446	59	6.69	61	6.70	-	-	4533.3389N	1338.8356E
15/02/18	10:49:08	3447	58	6.73	60	6.72	-	-	4533.3398N	1338.8365E
15/02/18	10:49:09	3448	57	6.80	60	6.75	-	-	4533.3408N	1338.8375E
15/02/18	10:49:10	3449	57	6.87	60	6.79	-	-	4533.3418N	1338.8384E
15/02/18	10:49:11	3450	56	6.94	60	6.82	-	-	4533.3428N	1338.8394E
15/02/18	10:49:12	3451	55	7.02	59	6.86	-	-	4533.3433N	1338.8402E
15/02/18	10:49:13	3452	55	7.11	59	6.91	-	-	4533.3447N	1338.8411E
15/02/18	10:49:14	3453	54	7.19	58	6.95	-	-	4533.3452N	1338.8420E
15/02/18	10:49:15	3454	54	7.27	58	7.00	-	-	4533.3462N	1338.8431E
15/02/18	10:49:16	3455	53	7.36	58	7.05	-	-	4533.3472N	1338.8442E
15/02/18	10:49:17	3456	53	7.44	58	7.09	-	-	4533.3481N	1338.8452E
15/02/18	10:49:18	3457	53	7.49	57	7.12	-	-	4533.3491N	1338.8462E
15/02/18	10:49:19	3458	53	7.51	57	7.15	-	-	4533.3496N	1338.8472E
15/02/18	10:49:20	3459	53	7.51	57	7.16	-	-	4533.3506N	1338.8484E
15/02/18	10:49:21	3460	53	7.50	57	7.16	-	-	4533.3511N	1338.8495E
15/02/18	10:49:22	3461	54	7.45	57	7.16	-	-	4533.3516N	1338.8505E
15/02/18	10:49:23	3462	54	7.40	57	7.14	-	-	4533.3525N	1338.8517E
15/02/18	10:49:24	3463	54	7.35	57	7.13	-	-	4533.3530N	1338.8530E
15/02/18	10:49:25	3464	55	7.29	57	7.11	-	-	4533.3535N	1338.8542E
15/02/18	10:49:26	3465	55	7.23	57	7.09	-	-	4533.3545N	1338.8556E
15/02/18	10:49:27	3466	56	7.16	57	7.07	-	-	4533.3550N	1338.8569E
15/02/18	10:49:28	3467	56	7.09	57	7.04	-	-	4533.3555N	1338.8582E
15/02/18	10:49:29	3468	55	7.00	57	7.01	-	-	4533.3560N	1338.8596E
15/02/18	10:49:30	3469	55	6.90	56	6.97	-	-	4533.3569N	1338.8611E
15/02/18	10:49:31	3470	54	6.79	56	6.92	-	-	4533.3574N	1338.8625E
15/02/18	10:49:32	3471	53	6.39	56	6.74	-	-	4533.3579N	1338.8639E
15/02/18	10:49:33	3472	53	6.13	55	6.62	-	-	4533.3589N	1338.8654E
15/02/18	10:49:34	3473	52	5.98	55	6.53	-	-	4533.3594N	1338.8666E
15/02/18	10:49:35	3474	52	5.87	55	6.46	-	-	4533.3599N	1338.8680E
15/02/18	10:49:36	3475	51	5.81	54	6.41	-	-	4533.3608N	1338.8696E
15/02/18	10:49:37	3476	50	5.79	54	6.38	-	-	4533.3613N	1338.8710E
15/02/18	10:49:38	3477	49	5.78	53	6.35	-	-	4533.3618N	1338.8723E
15/02/18	10:49:39	3478	48	5.78	53	6.33	-	-	4533.3623N	1338.8739E
15/02/18	10:49:40	3479	47	5.79	52	6.31	-	-	4533.3628N	1338.8752E
15/02/18	10:49:41	3480	46	5.82	52	6.30	-	-	4533.3633N	1338.8768E
15/02/18	10:49:42	3481	45	5.88	51	6.31	-	-	4533.3643N	1338.8782E
15/02/18	10:49:43	3482	44	5.98	51	6.33	-	-	4533.3647N	1338.8796E
15/02/18	10:49:44	3483	43	6.08	50	6.36	-	-	4533.3652N	1338.8810E
15/02/18	10:49:45	3484	43	6.17	50	6.39	-	-	4533.3657N	1338.8824E
15/02/18	10:49:46	3485	43	6.24	50	6.41	-	-	4533.3662N	1338.8838E
15/02/18	10:49:47	3486	43	5.96	50	6.28	-	-	4533.3672N	1338.8853E
15/02/18	10:49:49	3487	43	5.78	49	6.19	-	-	4533.3677N	1338.8866E
15/02/18	10:49:50	3488	42	5.67	49	6.12	-	-	4533.3682N	1338.8879E
15/02/18	10:49:51	3489	42	5.56	49	6.05	-	-	4533.3687N	1338.8895E
15/02/18	10:49:52	3490	42	5.47	48	5.99	-	-	4533.3691N	1338.8910E
15/02/18	10:49:53	3491	42	5.43	48	5.94	-	-	4533.3706N	1338.8936E
15/02/18	10:49:54	3492	42	5.42	48	5.91	-	-	4533.3711N	1338.8951E
15/02/18	10:49:55	3493	42	5.45	48	5.90	-	-	4533.3716N	1338.8965E
15/02/18	10:49:56	3494	42	5.50	48	5.90	-	-	4533.3721N	1338.8979E
15/02/18	10:49:57	3495	42	5.53	47	5.90	-	-	4533.3726N	1338.8992E
15/02/18	10:49:58	3496	42	5.57	47	5.90	-	-	4533.3730N	1338.9005E
15/02/18	10:49:59	3497	42	5.65	47	5.92	-	-	4533.3735N	1338.9020E
15/02/18	10:50:00	3498	42	5.77	47	5.96	-	-	4533.3745N	1338.9034E
15/02/18	10:50:01	3499	42	5.90	47	6.00	-	-	4533.3750N	1338.9049E
15/02/18	10:50:02	3500	42	6.04	46	6.06	-	-	4533.3755N	1338.9062E
15/02/18	10:50:03	3501	42	6.17	46	6.12	-	-	4533.3760N	1338.9076E
15/02/18	10:50:04	3502	42	6.28	46	6.17	-	-	4533.3765N	1338.9091E
15/02/18	10:50:05	3503	42	6.37	46	6.22	-	-	4533.3770N	1338.9106E
15/02/18	10:50:06	3504	43	6.44	46	6.25	-	-	4533.3774N	1338.9122E
15/02/18	10:50:07	3505	43	6.47	46	6.28	-	-	4533.3779N	1338.9137E
15/02/18	10:50:08	3506	43	6.50	46	6.30	-	-	4533.3784N	1338.9150E
15/02/18	10:50:09	3507	43	6.53	46	6.31	-	-	4533.3789N	1338.9165E
15/02/18	10:50:10	3508	43	6.52	46	6.32	-	-	4533.3794N	1338.9180E
15/02/18	10:50:11	3509	43	6.50	46	6.31	-	-	4533.3799N	1338.9194E
15/02/18	10:50:12	3510	43	6.47	46	6.30	-	-	4533.3804N	1338.9208E
15/02/18	10:50:13	3511	44	6.46	46	6.30	-	-	4533.3809N	1338.9221E
15/02/18	10:50:14	3512	45	6.47	46	6.31	-	-	4533.3818N	1338.9236E
15/02/18	10:50:15	3513	45	6.51	46	6.33	-	-	4533.3823N	1338.9250E
15/02/18	10:50:16	3514	46	6.21	47	6.20	-	-	4533.3828N	1338.9264E
15/02/18	10:50:17	3515	46	6.04	47	6.13	-	-	4533.3838N	1338.9277E
15/02/18	10:50:18	3516	47	5.96	47	6.09	-	-	4533.3843N	1338.9290E
15/02/18	10:50:19	3517	47	5.93	47	6.07	-	-	4533.3853N	1338.9301E
15/02/18	10:50:20	3518	48	5.92	48	6.06	-	-	4533.3862N	1338.9312E
15/02/18	10:50:21	3519	49	5.93	48	6.06	-	-	4533.3867N	1338.9325E
15/02/18	10:50:22	3520	51	5.97	49	6.07	-	-	4533.3877N	1338.9338E
15/02/18	10:50:23	3521	52	6.00	49	6.08	-	-	4533.3882N	1338.9351E
15/02/18	10:50:24	3522	53	6.02	50	6.08	-	-	4533.3892N	1338.9362E
15/02/18	10:50:25	3523	54	6.04	50	6.09	-	-	4533.3896N	1338.9373E
15/02/18	10:50:26	3524	54	6.03	50	6.08	-	-	4533.3906N	1338.9384E
15/02/18	10:50:27	3525	55	6.02	51	6.07	-	-	4533.3916N	1338.9395E
15/02/18	10:50:28	3526	54	6.02	51	6.07	-	-	4533.3921N	1338.9406E
15/02/18	10:50:29	3527	54	6.04	51	6.09	-	-	4533.3931N	1338.9417E
15/02/18	10:50:30	3528	54	6.09	51	6.13	-	-	4533.3945N	1338.9432E
15/02/18	10:50:31	3529	54	6.15	51	6.18	150	0.96	4533.3955N	1338.9447E
15/02/18	10:50:32	3530	54	6.23	51	6.24	-	-	4533.3970N	1338.9467E
15/02/18	10:50:33	3531	55	5.87	51	6.10	-	-	4533.3984N	1338.9489E
15/02/18	10:50:34	3532	55	5.70	52	6.02	-	-	4533.3999N	1338.9509E
15/02/18	10:50:35	3533	55	5.63	52	5.98	-	-	4533.4014N	1338.9532E
15/02/18	10:50:36	3534	55	5.65	52	5.96	-	-	4533.4028N	1338.9557E
15/02/18	10:50:37	3535	55	5.71	52	5.96	-	-	4533.4043N	1338.9583E
15/02/18	10:50:38	3536	54	5.81	52	5.98	-	-	4533.4058N	1338.9609E
15/02/18	10:50:39	3537	54	5.92	52	6.02	-	-	4533.4077N	1338.9637E
15/02/18	10:50:40	3538	54	6.03	52	6.06	-	-	4533.4092N	1338.9666E
15/02/18	10:50:41	3539	54	5.64	52	5.88	-	-	4533.4111N	1338.9692E
15/02/18	10:50:44	3540	54	5.43	52	5.77	-	-	4533.4126N	1338.9720E
15/02/18	10:50:44	3541	55	5.35	53	5.70	-	-	4533.4146N	1338.9749E
15/02/18	10:50:45	3542	55	5.37	53	5.68	-	-	4533.4180N	1338.9803E
15/02/18	10:50:46	3543	55	5.46	53	5.68	-	-	4533.4199N	1338.9830E
15/02/18	10:50:47	3544	55	5.57	53	5.69	151	0.95	4533.4214N	1338.9856E
15/02/18	10:50:48	3545	55	5.69	53	5.71	152	0.95	4533.4233N	1338.9883E
15/02/18	10:50:49	3546	55	5.80	53	5.73	153	0.94	4533.4253N	1338.9908E
15/02/18	10:50:50	3547	54	5.93	53	5.76	152	0.93	4533.4272N	1338.9935E
15/02/18	10:50:51	3548	54	6.07	53	5.80	135	0.92	4533.4292N	1338.9962E
15/02/18	10:50:52	3549	54	6.21	53	5.84	350	0.92	4533.4307N	1338.9989E
15/02/18	10:50:53	3550	53	6.34	53	5.89	344	0.91	4533.4326N	1339.0015E
15/02/18	10:50:54	3551	53	6.45	53	5.92	341	0.91	4533.4346N	1339.0040E
15/02/18	10:50:55	3552	52	6.53	53	5.96	339	0.90	4533.4365N	1339.0066E
15/02/18	10:50:56	3553	52	6.59	53	5.98	338	0.90	4533.4385N	1339.0093E
15/02/18	10:50:57	3554	52	6.60	53	5.99	337	0.90	4533.4404N	1339.0118E
15/02/18	10:50:58	3555	53	6.12	54	5.78	-	-	4533.4424N	1339.0145E
15/02/18	10:50:59	3556	53	5.82	54	5.64	-	-	4533.4443N	1339.0170E
15/02/18	10:51:00	3557	53	5.65	54	5.55	-	-	4533.4463N	1339.0195E
15/02/18	10:51:01	3558	53	5.58	54	5.50	-	-	4533.4482N	1339.0221E
15/02/18	10:51:02	3559	54	5.57	54	5.47	338	0.90	4533.4502N	1339.0249E
15/02/18	10:51:03	3560	54	5.59	55	5.46	346	0.90	4533.4521N	1339.0275E
15/02/18	10:51:04	3561	57	5.16	56	5.26	353	0.90	4533.4541N	1339.0302E
15/02/18	10:51:05	3562	60	4.87	57	5.16	358	0.90	4533.4556N	1339.0330E
15/02/18	10:51:06	3563	62	4.82	58	5.16	3	0.90	4533.4575N	1339.0356E
15/02/18	10:51:07	3564	65	4.41	59	4.99	1	0.90	4533.4595N	1339.0385E
15/02/18	10:51:08	3565	67	4.30	59	4.95	359	0.90	4533.4609N	1339.0413E
15/02/18	10:51:09	3566	63	3.89	60	4.76	358	0.89	4533.4629N	1339.0441E
15/02/18	10:51:10	3567	61	3.74	60	4.63	-	-	4533.4648N	1339.0469E
15/02/18	10:51:11	3568	60	3.77	59	4.59	-	-	4533.4663N	1339.0496E
15/02/18	10:51:12	3569	58	3.91	59	4.59	-	-	4533.4683N	1339.0524E
15/02/18	10:51:13	3570	57	4.10	58	4.63	-	-	4533.4697N	1339.0552E
15/02/18	10:51:14	3571	56	3.81	58	4.45	358	0.89	4533.4717N	1339.0579E
15/02/18	10:51:15	3572	55	3.68	58	4.33	358	0.88	4533.4736N	1339.0605E
15/02/18	10:51:16	3573	54	3.67	58	4.27	0	0.88	4533.4751N	1339.0634E
15/02/18	10:51:17	3574	54	3.74	57	4.24	2	0.87	4533.4771N	1339.0659E
15/02/18	10:51:18	3575	54	3.39	58	4.08	4	0.86	4533.4790N	1339.0686E
15/02/18	10:51:19	3576	53	3.28	58	3.96	7	0.86	4533.4810N	1339.0712E
15/02/18	10:51:20	3577	52	3.32	58	3.91	10	0.85	4533.4829N	1339.0739E
15/02/18	10:51:21	3578	51	3.44	57	3.91	13	0.84	4533.4849N	1339.0764E
15/02/18	10:51:22	3579	50	3.60	57	3.93	16	0.83	4533.4868N	1339.0790E
15/02/18	10:51:23	3580	50	3.79	57	3.99	-	-	4533.4883N	1339.0815E
15/02/18	10:51:24	3581	49	4.02	56	4.06	-	-	4533.4902N	1339.0842E
15/02/18	10:51:25	3582	49	4.27	56	4.16	-	-	4533.4922N	1339.0868E
15/02/18	10:51:26	3583	48	4.52	56	4.26	-	-	4533.4946N	1339.0894E
15/02/18	10:51:27	3584	48	4.25	56	4.13	-	-	4533.4961N	1339.0919E
15/02/18	10:51:28	3585	47	4.16	55	4.07	-	-	4533.4985N	1339.0945E
15/02/18	10:51:29	3586	47	4.21	55	4.07	-	-	4533.5005N	1339.0972E
15/02/18	10:51:30	3587	47	4.35	55	4.11	20	0.82	4533.5024N	1339.0999E
15/02/18	10:51:31	3588	46	4.53	54	4.18	23	0.81	4533.5039N	1339.1025E
15/02/18	10:51:32	3589	45	4.21	54	4.03	26	0.80	4533.5059N	1339.1051E
15/02/18	10:51:34	3590	45	4.13	54	3.97	28	0.79	4533.5078N	1339.1077E
15/02/18	10:51:35	3591	45	4.18	54	3.98	30	0.79	4533.5103N	1339.1104E
15/02/18	10:51:36	3592	45	4.35	54	4.03	32	0.79	4533.5122N	1339.1130E
15/02/18	10:51:37	3593	45	4.55	53	4.10	33	0.79	4533.5161N	1339.1183E
15/02/18	10:51:38	3594	45	4.73	53	4.17	34	0.79	4533.5181N	1339.1210E
15/02/18	10:51:39	3595	45	4.87	53	4.24	34	0.79	4533.5195N	1339.1237E
15/02/18	10:51:40	3596	46	5.00	53	4.30	-	-	4533.5215N	1339.1263E
15/02/18	10:51:41	3597	46	5.13	53	4.37	-	-	4533.5234N	1339.1290E
15/02/18	10:51:42	3598	47	5.25	53	4.44	-	-	4533.5254N	1339.1316E
15/02/18	10:51:43	3599	47	5.36	53	4.51	-	-	4533.5273N	1339.1342E
15/02/18	10:51:44	3600	48	5.45	53	4.57	-	-	4533.5288N	1339.1370E
15/02/18	10:51:45	3601	48	5.54	53	4.63	-	-	4533.5308N	1339.1396E
15/02/18	10:51:46	3602	49	5.63	53	4.68	-	-	4533.5327N	1339.1423E
15/02/18	10:51:47	3603	49	5.68	53	4.73	-	-	4533.5342N	1339.1451E
15/02/18	10:51:48	3604	50	5.71	54	4.77	-	-	4533.5361N	1339.1478E
15/02/18	10:51:49	3605	50	5.73	54	4.80	-	-	4533.5381N	1339.1505E
15/02/18	10:51:50	3606	51	5.76	54	4.84	-	-	4533.5400N	1339.1532E
15/02/18	10:51:51	3607	51	5.80	54	4.88	-	-	4533.5415N	1339.1559E
15/02/18	10:51:52	3608	51	5.85	54	4.92	-	-	4533.5435N	1339.1587E
15/02/18	10:51:53	3609	51	5.88	54	4.95	-	-	4533.5454N	1339.1617E
15/02/18	10:51:54	3610	51	5.87	54	4.97	-	-	4533.5474N	1339.1646E
15/02/18	10:51:55	3611	52	5.83	54	4.96	34	0.78	4533.5493N	1339.1674E
15/02/18	10:51:56	3612	52	5.83	54	4.97	33	0.78	4533.5513N	1339.1700E
15/02/18	10:51:57	3613	52	5.96	54	5.03	33	0.78	4533.5532N	1339.1727E
15/02/18	10:51:58	3614	52	6.14	54	5.13	32	0.77	4533.5552N	1339.1754E
15/02/18	10:51:59	3615	52	6.31	54	5.22	32	0.77	4533.5571N	1339.1780E
15/02/18	10:52:00	3616	52	6.43	54	5.29	32	0.77	4533.5591N	1339.1807E
15/02/18	10:52:01	3617	52	6.54	54	5.37	33	0.76	4533.5610N	1339.1833E
15/02/18	10:52:02	3618	52	6.64	54	5.44	-	-	4533.5635N	1339.1862E
15/02/18	10:52:03	3619	52	6.71	54	5.51	-	-	4533.5654N	1339.1887E
15/02/18	10:52:04	3620	52	6.79	54	5.58	-	-	4533.5674N	1339.1914E
15/02/18	10:52:05	3621	52	6.87	54	5.65	32	0.76	4533.5693N	1339.1938E
15/02/18	10:52:06	3622	52	6.96	54	5.72	32	0.75	4533.5713N	1339.1967E
15/02/18	10:52:07	3623	51	7.06	54	5.80	32	0.75	4533.5732N	1339.1991E
15/02/18	10:52:08	3624	51	7.14	54	5.87	32	0.74	4533.5752N	1339.2017E
15/02/18	10:52:09	3625	51	7.19	54	5.92	32	0.74	4533.5776N	1339.2043E
15/02/18	10:52:10	3626	53	7.24	54	5.96	34	0.74	4533.5796N	1339.2067E
15/02/18	10:52:11	3627	54	7.25	55	5.98	35	0.74	4533.5815N	1339.2092E
